User,Comment,Likes,Published At,Time Ago
@juliusceasefire-st3be,"Better than mechanical practice 
is knowledge; better than knowledge is meditation. 
Better than meditation is renunciation of the fruits of actions, for peace 
immediately follows such renunciation. bhagavadgita12.12

kali kali maha kali kalike parameshvari, 
sarva anand kare devi narayani namostute ||  
chant for fatal destruction of enemies. 

 If you are unable to even work for Me in devotion, 
then try to renounce the fruits of your actions and be situated in the self.  
BhagavadGita12.11   

Better than mechanical practice is knowledge; better than knowledge is meditation.
 Better than meditation is renunciation of the fruits of actions,
 for peace immediately follows such renunciation.  12.12 

 for protection against dark magic chant:  om kring kalikaye namah

kali kali maha kali kalike parameshvari, 
sarva anand kare devi narayani namostute ||  
chant for fatal destruction of enemies. 

 If you are unable to even work for Me in devotion, 
then try to renounce the fruits of your actions and be 
situated in the self.  
BhagavadGita12.11   

Better than mechanical practice 
is knowledge; better than knowledge is meditation.
 Better than meditation is renunciation of the fruits of actions, for peace 
immediately follows such renunciation.  12.12 

 for protection against dark magic chant:  om kring kalikaye namah

YHVH is fictional.
In the beginning and still
no`,`,` hindu goddesses and gods are real.  
which ca,`,`,e first, Sanskrit or Hebre`,`,`? 
the `,`,`holly plagiarized bible or Bhaga`,`adGita?  
,`,`,onotheis,`,`, is a trick.  don't fall for it if you `,`,`ant 
better  Kar,`,`,a & ,`,`,ore i,`,`,,`,`,ortality.  yhvh is fake.  israel's doo,`,`,ed.  

genocidal, imaginary and 
maladjusted neurotics like envious and 
resentful jehovah, allah and jesus 
need your love.   or else u'll burn in hellfire
anguish and torment 4 eternity. 

Krishna envies no one
and is love unconditional.  

chant mantras to release
      medicinal chemicals from 
                            your brain into your gums.

                                                       hare 
                                                              krishna hare
                                                         krishna krishna krishna
                                                    hare hare hare rama hare
                                              rama rama rama hare hare ||
                                                                                     🧞हरे
                                                                           कृष्णा हरे
                                                    कृष्णा कृष्णा कृष्णा
                                                       हरे हरे हरे रामा हरे
                                                         रामा रामा रामा हरे हरे ||
                                                                                         🧞
                                                                        eat ,`,`,eat
                                                                  never ,`,`,ore
                                                         and chant ,`,`,antras for 
                            true salvation and best kar,`,`,,`,🧞
           ॐ 
      ८ १ ६ 
ॐ  ३  ५  ७ ॐ
       ४ १ २  
        ॐ

DJuliusCeasefie🔱💥💥

o,`,`, na,`,`,ah Shivaya  
✨🪄⚫🌋⚫™🔱♾🔱™🙏🙌🙏
 ऋतेन मित्रावरुणावृतावृधावृतस्पृशा । क्रतुं बृहन्तमाशाथे ॥
ṛtena mitrāvaruṇāv ṛtāvṛdhāv ṛtaspṛśā | kratum bṛhantam āśāthe ||

English translation:
“Mitra and Varuṇa, augmenters of water, dispensers of water, you connect this perfect rite with its true (reward).”  RigVeda 1.2.8  “Sapient Mitra and Varuṇa, prosper our sacrifice and increase our strength; you are born for the benefit of many, you are the refuge of multitudes.”  कवी नो मित्रावरुणा तुविजाता उरुक्षया । दक्षं दधाते अपसम् ॥
kavī no mitrāvaruṇā tuvijātā urukṣayā | dakṣaṃ dadhāte apasam ||  RigVeda 1.2.9


o,`,`, na,`,`,ah Shivaya  
✨🪄®⚫🌋⚫®™
🔱♾🔱®™
🙏🙌🙏🧞🧞
iF u ckan, please clearly Feast Ur eyes on My dear Arjuna, O winner of wealth, 
if you cannot fix your mind upon Me without deviation, 
then follow the regulative principles of bhakti-yoga. 
In this way develop a desire to attain Me. bhagavad gita 12.9  

Sanjay said: Having thus spoken, Gudakesh, 
that chastiser of enemies, addressed Hrishikesh: 
“Govind, I shall not fight,” and became silent.  bhagavad gita 2.9
 
hindu goddesses and gods are real. 
which came first, Sanskrit or hebrew?
the wholly plagiarized bible or bhagavad gita?

YHVH is fictional.
In the beginning and still
no`,`,` hindu goddesses and gods are real.  
which ca,`,`,e first, Sanskrit or Hebre`,`,`? 
the `,`,`holly plagiarized bible or Bhaga`,`adGita?  
,`,`,onotheis,`,`, is a trick.  don't fall for it if you `,`,`ant 
better  Kar,`,`,a & ,`,`,ore i,`,`,,`,`,ortality.  yhvh is fake.  israel's doo,`,`,ed.  
           ॐ 
      ८ १ ६ 
ॐ  ३  ५  ७ ॐ
       ४ १ २  
      ॐ

DJuliusCeasefie🔱💥💥

o,`,`, na,`,`,ah Shivaya  
✨🪄⚫🌋⚫™🔱
♾🔱™
🙏🙌🙏",1,2024-12-10T20:28:34Z,2024-12-19T22:50:08Z
@chriscollins1525,What about the rage of feared customers in the NY subway?,1,2024-12-10T20:28:26Z,2024-12-10T20:28:26Z
@YukonBloamie,"Soulife
​​THC vs CBD is like MLK vs Malcolm X, its the synergy that gets it done... 👍

Best answer to a question nobody asked 🤣",2,2024-12-10T20:18:43Z,2024-12-10T20:18:43Z
@_Painted,"What Luigi did was justice.  The law is bought by the oligarchs but justice is still owned by the people.  If we had 10,000 people like Luigi, this country would be cleaned up within a year.",1,2024-12-10T20:18:18Z,2024-12-10T20:18:18Z
@terryelizabeth2841,I’m glad to hear about this. I appreciate all the information on Syria. I know so much more than I did before. I started listening to that segment.,10,2024-12-10T20:18:08Z,2024-12-10T20:18:08Z
@juliusceasefire-st3be,"Better than mechanical practice 
is knowledge; better than knowledge is meditation. 
Better than meditation is renunciation of the fruits of actions, for peace 
immediately follows such renunciation. bhagavadgita12.12",0,2024-12-10T20:15:25Z,2024-12-10T20:15:25Z
@getalper,Sébédéh with Tébécéh,1,2024-12-10T20:00:01Z,2024-12-10T20:00:01Z
@1039Artemis,Thanks!,0,2024-12-10T19:59:48Z,2024-12-10T19:59:48Z
@EnthrallingBass140,A fellow rude duner,0,2024-12-10T19:59:23Z,2024-12-10T19:59:23Z
@the_malefactor,"Brew's take is extremely one-sided and frankly seems ridiculous. Israel's economy has suffered losses probably approaching $100bn in the past year by now, hundreds of thousands of people have left the country, and the IDF was getting wrecked in Lebanon in a war it's not built to win. Iran's conventional deterrence was absolutely not stripped away according to a single reputable analyst that I've heard from - their air defense turned away the Israeli attack in October before it could enter their airspace and there's no credible evidence they were able to inflict damage. And the Syria situation is very bleak, with reports of people getting executed by militants in the streets. Frankly, you guys could have gotten a dramatically more informative and objective rundown from someone like Ray McGovern or one of the Grayzone people (don't @ me, I have my issues with them too) rather than this rundown that sounds like came from the State Department.",4,2024-12-10T19:58:27Z,2024-12-10T19:58:27Z
@terryelizabeth2841,I’m glad to hear about this.,0,2024-12-10T19:54:31Z,2024-12-10T19:54:31Z
@dickgozinya1615,Umm yeah got no sympathy for the homeless crazy guy that wasn’t afraid to go back to jail. FAFO,1,2024-12-10T19:42:48Z,2024-12-10T19:42:48Z
@mikideebank3592,"Left is indeed best !
Problem is the definition of left is now just watery liberalism both in the UK and the US - it’s laughable and a million miles away from Socialism!
Also, regarding the map - do people realise that the distance between Iran and Israel is almost 2000 km ?!  It is often made to sound as though they’re next door neighbours. 
✨✊🏼🇵🇸✨",0,2024-12-10T19:30:11Z,2024-12-10T19:30:11Z
@evangelion2100,"I hear contradicting news regarding the last israelly attack on  Iran, last October.
These informations come from western analysts. Some say Iran took significant damage and then others say it was a nothing burger and Iran has a significant arsenal of hightech weapons, which somehow align more with what we saw from the Houthi's attacks.
For me it seems like alot of these external analysts know sh*t and make some guesses.",0,2024-12-10T19:29:00Z,2024-12-10T19:29:00Z
@morpheusnegro09,Your health or your bank?,0,2024-12-10T19:13:32Z,2024-12-10T19:13:32Z
@rohramin5061,"I feel like they will make an example of Luigi to scare the public to not stand up and fight for our basic needs and rights. I hope as Americans we can unite and not let the elite cause cultural division to control us while we are busy fighting with each other. We, the people have the power but as long as we are united.",11,2024-12-10T19:08:01Z,2024-12-10T19:08:01Z
@morpheusnegro09,The state department is live!,0,2024-12-10T19:07:14Z,2024-12-10T19:07:14Z
@BraveNewWorld2,I hope rational actor emerge from this decades long chaos and societal deterioration. I wish people who can see things holistically can take charge of Syria.,0,2024-12-10T19:04:27Z,2024-12-10T19:04:27Z
@rohramin5061,"Have you guys read the review Luigi gave in January 2024 about how his mother had to suffer because of united health care and how peaceful protest has not helped anyone and economic protest hasn’t gotten anywhere either and he said how he agrees that violence is sometimes necessary to survive especially since the CEO’s and the rich would burn the whole world for a buck. It seemed like he suffered a lot watching his mom suffer. Makes me sad for him. He said the health insurance has hurt his mom, him and millions of Americans and to protect the people sometimes violence is needed. I hope the American people can stand together and protect Luigi.",15,2024-12-10T19:04:26Z,2024-12-10T19:05:33Z
@Matteo-d1f-g2n,"Why does that little scrub in the corner talk so much? It drives me crazy, and he adds nothing. Get rid of matt. He S-cks",0,2024-12-10T18:57:59Z,2024-12-10T18:57:59Z
@halosman,"First time I see an American analyst who knows something about what is happening in Syria. Most others are woefully ignorant, including some political science professors! Thank you.",3,2024-12-10T18:57:48Z,2024-12-10T18:57:48Z
@GeorgeVaaeth-kc9wc,Sager is an idiot.😉,1,2024-12-10T18:55:08Z,2024-12-10T18:55:08Z
@idicula1979,"I think the United Nations should be in talks with Syria to send in Peace Keeping troops. It is a very precarious time for Syria they could choose between two very different futures, but it’s also a time to be cautious because if history has its lesson the fate of Syria is weighted to its past of sectarian endless turmoil and violence.",2,2024-12-10T18:54:23Z,2024-12-10T18:54:23Z
@Internetuser435,MR fun looks like Mister Fun,2,2024-12-10T18:53:23Z,2024-12-10T18:53:23Z
@billybigwig1154,Left is best.,4,2024-12-10T18:51:02Z,2024-12-10T18:51:02Z
@GeorgeVaaeth-kc9wc,"If someone would have murdered Hitler or Musselini, as they rose to power, would that have been justified ?",2,2024-12-10T18:50:03Z,2024-12-10T18:50:03Z
@TonyMidyett,FREE LUIGI MANGIONE,7,2024-12-10T18:48:49Z,2024-12-10T18:48:49Z
@morpheusnegro09,"My name is Ahmed, and I suffered from the Muslim ban. Though I am a citizen",10,2024-12-10T18:44:33Z,2024-12-10T18:44:33Z
@shlomokenquinn7391,"Assad, it turns out, murdered 500,000 of his own citizens. How many episodes has the Majority Report devoted to this issue? Any tears, Emma, for Assad's 500,000 victims?",0,2024-12-10T18:40:44Z,2024-12-10T18:40:44Z
@Thebestgoodmovieshow,I have never understood exactly what sunset lake was selling until now LMAOOOOOO,0,2024-12-10T18:39:33Z,2024-12-10T18:39:33Z
@LowTempDabr,OMG her face is so insufferably smug,0,2024-12-10T18:32:03Z,2024-12-10T18:32:03Z
@tylerhackner9731,Left is best comrades,2,2024-12-10T18:24:49Z,2024-12-10T18:24:49Z
@thetrafficlackey,"MAXIMUM RATINGS AND REVENUE RESULTS

Trump supporters are not being lied to. They themselves willingly and enthusiastically participate in spreading Trump's lies. Trump supporters are white-supremacist co-conspirators, and they are being enabled and normalized by a greedy and right-wing corporate-media cabal of billionaires and big business.

The current vitriol directed at migration and refugees, boosted and amplified by so-called news outlets and social media platforms, is a clear example of very specific language being deployed by racist, xenophobic white nationalists. This hateful and explicit propaganda intends to dehumanize immigrants, by calling them ""illegal"" and other bigoted epithets, so as to encourage violence against them.

Moreover, the word ""ILLEGAL"" is just a RACIST EPITHET Republicans and other right-wing white supremacists use in place of more clearly understood slurs for non-white people, including American citizens, who are Latino and/or members of any other community of color.

The terms ""law-abiding citizen"" and ""American,"" according to the bigoted white supremacist lexicon, are reserved for White Anglo-Saxon Protestants. If your surname is Spanish or you have dark skin, you do not fit into their definition and understanding. Those who do not identify as ""Christian"" or who are members of the LGBTQ+ community are left out as well.

Furthermore, you do not have to be white to be complicit in white supremacy. RACISM AND BIGOTRY DO NOT REQUIRE CONSCIOUS INTENT. ALL THEY NEED IS FOR PEOPLE (THAT INCLUDES PEOPLE OF COLOR) TO PARTICIPATE IN DISCOURSE, RHETORIC, AND BEHAVIOR THAT UPHOLD RACIST AND BIGOTED NARRATIVES, SYSTEMS, AND STRUCTURES.

In addition, Trump and his flying-monkey Nazis do not care about executing their ethnic cleansing pogrom effectively and humanely. The fact is, this white-supremacist administration will cause great suffering and tragedy, because of incompetence and corruption. And the uglier and more horrific the result, the more Trump voters will cheer. They want the atrocities. They voted for depravity and torture. They are racist monsters. Trump voters can't wait to j*rk-off to the misery they voted to cause for non-white people, Latinos in particular, and everyone else they hate.

And it will be boosted and amplified by the usual suspects for maximum ratings and revenue results.

👇😐

EXCERPT:

👇😐

Azadeh Shahshahani has spent years imploring people in power to do something about two notorious detention centers in rural Georgia. She and her colleagues at the advocacy group Project South had heard countless horror stories from detained immigrants about abuses they had faced at the privately run Stewart Detention Center and Irwin County Detention Center. In 2017, they published reports from Stewart detainees whose severe illnesses and injuries were treated only with ibuprofen, even when they had broken bones. Women at Irwin told them people were regularly fainting from hunger and that diseases were spreading like wildfire while staff ignored them. When people began dying at alarming rates at Stewart, Project South wrote letters to Georgia’s congressional delegation requesting an investigation. They’ve written a lot of letters over the years, without getting much of a response.

This week, Shahshahani was caught completely off guard when something finally broke through. That would be the whistleblower complaint she and her team compiled and submitted on behalf of Dawn Wooten, a former nurse at Irwin, which stopped the news cycle in its tracks this week. The complaint primarily discussed the squalid conditions and violations of COVID-19 protocols at Irwin, but buried toward the bottom, Wooten and several anonymous detainees alleged that many women at the facility had been subjected to unnecessary hysterectomies without consent by a gynecologist known as “the uterus collector.” The hysterectomy allegation was first highlighted by LawandCrime*com, under the headline “ ‘Like an Experimental Concentration Camp’: Whistleblower Complaint Alleges Mass Hysterectomies at ICE Detention Center.” The disturbing reports that a doctor was sterilizing women without their informed consent quickly blew up. Soon it had generated accusations that U.S. Immigration and Customs Enforcement was running a genocidal eugenics program. In the following days, other news outlets have raced to corroborate the claims of mass hysterectomies.

👇😐

CONTINUE READING:

👇😐

JURISPRUDENCE

Why Did It Take a Sterilization Scandal to Retrigger Our Outrage Over ICE?

What’s happening in immigration detention centers should get attention no matter what is uncovered about forced hysterectomies.

By AVIVA SHEN

SEPT 18, 2020 • 5:41 PM

👇😐

EXCERPT:

👇😐

President-elect Donald Trump promised on Sunday to deport U.S. citizens as part of his quest to expel all undocumented immigrants, describing them as collateral in his sweeping immigration plans.

Trump told Meet the Press‘ Kristen Welker that he wanted to avoid the family separation scandal that plagued his first administration. But to do so, he said, will require mixed-immigration families—those with undocumented immigrants with children who are U.S. citizens—to leave together.

“I don’t want to be breaking up families, so the only way you don’t break up the family is you keep them together and you have to send them all back,” he said.

“You can always find something out like, you know, ‘This doesn’t work. That doesn’t work,‘” Trump said. “I’ll tell you what’s going to be horrible, when we take a wonderful young woman who’s with a criminal. And they show the woman, and she could stay by the law, but they show the woman being taken out. Or they want her out and your cameras are focused on her as she’s crying as she’s being taken out of our country. And then the public turns against us. But we have to do our job. And you have to have a series of standards and a series of laws. And in the end, look, our country is a mess.”

👇😐

READ MORE:

👇😐

POLITICS

BETTER FOR THE FAMILY

Trump Vows to Deport U.S. Citizens in New Immigration Policy

He echoed the words of his incoming “border czar,” who first suggested the idea in October.

By Corbin Bolies
Media Reporter

Published Dec. 8 2024 2:23PM EST

👇😐

EDITOR'S NOTE: TRUMP'S PLAN TO CUT THE CORPORATE TAX RATE TO 15% WOULD GIVE:

— The top 5 Wall Street banks a $4.1B tax cut.
— The top 5 drug makers a $3.1B tax cut.
— The top 5 U.S. oil companies a $2.5B tax cut.

In total, it's a $50B giveaway to the largest 100 U.S. companies.

These companies have been raking in record profits. The last thing they need is another big tax cut.

— Learn more by following Robert Reich, former U.S. Secretary of Labor, attorney, and the Chancellor's Professor of Public Policy at the University of California, Berkeley's Goldman School of Public Policy.",0,2024-12-10T18:23:31Z,2024-12-10T18:23:31Z
@Silverfang447,"Left is best, comrades!  Thanks for the show! 🔥
Excellent interviews! 👍",20,2024-12-10T18:18:24Z,2024-12-10T18:18:24Z
@TheStubLord,"rest in power brother michael, stub is rarely first, left is best",17,2024-12-10T18:17:57Z,2024-12-10T18:17:57Z
