User,Comment,Likes,Published At,Time Ago
@melissaleverett9221,Either way Johnny Depp will still be a star. Amber Turd will disappear and will be remembered as the lying psycho that shat the sheets.,1,2022-05-25T15:15:58Z,2022-05-25T15:15:58Z
@mustafaaljumayli6615,"Ben Shapiro would be one hell of a lawyer lowkey

Edit: This is sarcasm LOL",1,2022-05-25T05:57:01Z,2022-05-25T05:57:59Z
@CaliforniaMortgageLoans,"Shapiro is right, usually, there is no victim.

What happened here is that Johnny wanted a young, beautiful, and wild woman to have around.

The thing is that these types come with other things in their package.  

Johnny Depp's problem was a self serving desire, which often comes with a price.

In these types of arrangements, she gets money, comfortable living, game, and opportunities.  He gets the beautiful woman.  Fine, so far so good.

However, abuse was not part of the deal, and abuse leads to consequences, which the jury and the judge will decide what the consequences for abusing a person and try to destroy their reputation.  

There are no accidents in life, let the chips fall where they may.",3,2022-05-24T20:09:38Z,2022-05-24T20:09:38Z
@christyburton8309,Did somebody say ..Relapse? Nobody really wants to believe that career downslope is been building up over years of irresponsible behaviors.,1,2022-05-23T06:27:41Z,2022-05-23T06:27:41Z
@christyburton8309,They are both mean & ruthless people ! Ben ! please be the voice of wisdom & sanity 🙏🏼. Peace to you & your house .,0,2022-05-23T06:22:53Z,2022-05-23T06:22:53Z
@quickpointz7746,another amazing video!,0,2022-05-23T03:48:21Z,2022-05-23T03:48:21Z
@videoartmaker7846,"It's really incredible that there is a bunch of people that think( copying some readymade glamorous thinking ) AH represents freedom of speech ! There is also an article in the english vogue titled, we have to believe all women and AH. The world is full of shallow, uneducated people and that is why manipulators exit.",0,2022-05-22T05:26:30Z,2022-05-22T05:26:30Z
@AdolfHitler-lp4je,My wife beat me !!!!! Up and down up and down,0,2022-05-22T05:20:00Z,2022-05-22T05:20:00Z
@orwellcalledit408,He should have never married this person.  It was ludicrous and driven by the wrong reasons to marry. They will continue this chaos between them for years I'll bet.,1,2022-05-21T22:58:01Z,2022-05-21T22:58:01Z
@raiderroach7290,#JusticeForJohnny,0,2022-05-21T09:02:16Z,2022-05-21T09:02:16Z
@TAROTAI,Are you sucking on Helium gas?,1,2022-05-21T04:19:21Z,2022-05-21T04:19:21Z
@Cablecol,BOTH ARE HOLLYWEIRD NARCISSISTS,3,2022-05-20T03:41:30Z,2022-05-20T03:41:30Z
@astronomical_fivehead,Im really mad about the fact that i share an opinion with ben shapiro eww,2,2022-05-19T18:41:58Z,2022-05-19T18:41:58Z
@mitchcarter4925,"I am not a fan of Ben but I can agree with him sometimes and this is one of them, I hope that Johnny changes his way of life dramatically after this trial, so this not for nothing",0,2022-05-19T17:28:42Z,2022-05-19T17:28:42Z
@jaguar.dragon,"One night my VERY drunk husband passed out on the couch & left a pot boiling on the stove. I was 9 months pregnant & woke up to a house filled with smoke so thick I had to crawl on the floor to breath or see. 
After the water boiled away in the pot, a fire had started on the stove that got so hot it melted the pot & cracked the glass stovetop. 
When I dragged my barely conscious husband out of the house to safety, he tried to go back in FOUR TIMES!
After the 4th attempt, I slapped him hoping it would wake him up enough to realize what was happening & quit fighting me. I had opened both front & back doors to air it out, but it was still so thick u couldn't see more than a foot inside, let alone get enough air to breathe properly.  
After I slapped him, all he did was look at me & say, "" U slapped me.""
I tried to explain AGAIN the house wasn't safe til it aired out. My husband only seemed to care about the fact I slapped him & I wouldn't let him go back inside.  After that, went inside,  laid back down on the couch &  passed out again; coughing the whole time. 
I gave up on him then. I had done my best & failed. He would only have himself to blame if his lungs hurt the next day, or worse yet; were damaged. I waited outside fuming,  until the house was mainly aired out.  I then went back to bed & did my best to go back to sleep. 
The next day I didn't even get a sheepish apology for almost burning our house down! All I got was, ""You hit me last night"".
That's the ONLY time I've hit my partner, but I still feel guilt over it. 
Was I in the wrong even if it was the last thing I could think of to wake him? Even under a possible life & death situation, the rule still holds that it's wrong to have slapped him? Should I have just let him go back inside instead?
Or was I justified cuz I was making a last ditch attempt to wake him up enough to realize the danger?
I had already pulled, cajoled, yelled, begged & even threatened to slap him, before actually slapping him. I literally couldn't think of anything else to try. 
Before judging too harshly please take into account that I had just been pulled out of deep sleep myself &  immediately had to deal with part of my house being on fire. I was in a terrified & desperate state of mind.",0,2022-05-19T10:38:18Z,2022-05-19T10:38:18Z
@cventer838,"Sad!  My thoughts on the AH and JD trile.  ""Sy is besig om haar naam met 'n plank plat te slaan.""  Translation:   It's an Afrikaans expression when someone is busy ruining their own reputation.  It's a bit like Oscar Pistorius, he's the butt of every Valentine's Day Joke!  She's only entangling herself further in her own mess, and she's hanging herself in the process.  I can't see her getting out of this situation in one piece.  If JD's ex-wives or girlfriends ever came forward with similar claims, it wouldn't be questionable that he is guilty, but they only sing praises unto him.  So something is off here!  We know he battles substance issues and relapses, so she could have supported him if she wanted to, not push him over the edge.
 She's a redicilously, immature 30 something year old.  36/37?  BPD and HPD.  She needs counseling.

She craves validation and attention, the fact that she took photo's of JD at his most vulnerable, shows what kind of person she is!  Then spreads it around?  She's simply stupid!  How many marriage has she broken up, JD, EM and JM?  How much of it is true?
 I won't deny that I honestly think she is an exquisitely beautiful woman, but her behaviour makes her unattractive!
I have to agree with Ben, it takes two to tango.  So, if they were not compatible, just drop it.  It would have reduced the drama the rest of the world is now having front row seats to by 100%.  Ain't they kind of ashamed even a little?  
The limelight life is not all glitzy and glamorous it seems, especially if you are prepared to go as low as AH 🤎!  She has forever tarnished her reputation.  I still don't understand how she managed to keep her job while JD was asked to go.  It's Crazy!  I suppose, in the world of having multiple partners and marriages, you're going to experience an AH along the way!  I'm glad they divorced, because it was toxic beyond repair!  I'm just glad they didn't fight on Valentine's Day.  It could have had other repercussions.
My honest opinion, I think she framed him and is trying to push that point over to the entire world.  If it's true that he abused her, ok, but if not, she's abusing her position as a woman to destroy her ex!  Not cool at all.
Let's just put it into perspective, if I punched my husband in the face, he wouldn't like it, but it would hardly hurt him, he's a giant.  If he punched me in the face I'd be unconscious!  He's exceptionally strong and looks like Hulk.  Fortunately for me he's a gentle natured man!  Myself, I'm a firy person, but I would not slap him.  I'd rather say something... woman mostly fight with words.  But those who abuse are NO excuse!  
I think JD is a bit of a genius in his field, so the fact that she destroyed his contract at the time was wicked!  I'm not big on Hollywood movies, but JD is exceptionally talented.  She might have destroyed his career.  
She should undergo intensive sessions with a psychologist to determine if the trauma she said she suffered is true.  
I know a woman who concocts her own lies, believes it and propagates it as the Gospel Truth to whoever is stupid enough to listen.  Some woman have severe mental health issues, so I don't want to say bad things about AH, but it looks like she is acting in court!  Sorry to say.  I've been married for 25 years.  You don't understand each other over night.  It took my husband years to catch my humor, because I'm bilingual and he is Afrikaans only, so his English is ok, but he never understood my mindset at first.  We also grew up in different Provinces, so it requires patience.  It's a world of instant food, instant gratification and instant divorces.  Sad!
Yeah, don't throw punches if your hubby is late for your bday party!  Just move on, I'm sure you'll get over it.",0,2022-05-19T08:20:51Z,2022-05-19T11:25:15Z
@coolieop6828,Shes out if aquaman🐉,0,2022-05-18T21:20:52Z,2022-05-18T21:20:52Z
@mddmont,"Feminism is about equality for women, not superiority. The goal is to make everyone equal, and this includes standing up for abused men as well. Johnny depp has been nothing but honest, and the way she's acting makes it seem as though she's guilty.",0,2022-05-18T18:03:07Z,2022-05-18T18:03:07Z
@lydiacaires6082,"If a man punches their woman in the face he should go prison 
IF a WOMAN punches her man in the face SHE should ALSO GO PRISON! 
F*** he’s stronger bulls*t 
Assault is Assualt
Abuse is Abuse",0,2022-05-18T13:05:29Z,2022-05-18T13:06:08Z
@DirtySouth1974,"Not to mention, you don't go through abuse or anything for that matter for so many years without proof of something... She proved that he did drugs (of course so did she) and that he curses VERY CALMLY... 🤣",0,2022-05-18T00:33:09Z,2022-05-18T00:33:09Z
@DirtySouth1974,That's the whole thing!!? This is not a rarity... There are sooooo many women just like this unfortunately,0,2022-05-18T00:30:02Z,2022-05-18T00:30:02Z
@deborahklekamp956,For the love of God. Amber crouched naked on the bed and pushed out feces.  This is a fight for men who are being abused and too ashamed to come forward.  My son said his friends are video taping when they break up with a woman to protect themselves.  Women like her? Are frightening,0,2022-05-17T13:19:37Z,2022-05-17T13:19:37Z
@ChintzleMcGrundle,"No one cares Benny, go practice turning women on",0,2022-05-17T03:48:50Z,2022-05-17T03:48:50Z
@thecrippledpancake9455,"0:59
Preach🙏",0,2022-05-16T22:30:24Z,2022-05-16T22:30:41Z
@ladyofthewoods2448,"There is no evidence he ever hurt her physically.   She admits to punching him and there are witnesses and photos of her abuse to him.   
That post was damaging to his career .
He didn’t put cig out on her she does him.   Set up when to tape.. most can see right through her ..",0,2022-05-16T04:48:55Z,2022-05-16T04:49:49Z
@ForDemoPurposesOnly,"Why do I have a feeling when Ben gets bruising under his skullcap, he uses Yarmulke Cream.",0,2022-05-16T01:41:30Z,2022-05-16T01:41:30Z
@estradasp,"narcissist sociopath. i had an ex like that. compulsive lying and drama, gas lighting, manipulation, etc. Those people are toxic but likely reach high places and success which tells you a lot about our society",0,2022-05-15T15:20:21Z,2022-05-15T15:20:21Z
@mrs290,"H̊e̊ẙ Åůs̊t̊r̊ål̊i̊å,̊.̊.̊.̊.̊år̊e̊ ẙo̊ů e̊m̊b̊år̊r̊ås̊s̊e̊d̊ åb̊o̊ůt̊ Åm̊b̊e̊r̊ H̊e̊år̊d̊ ?̊.̊.̊s̊h̊e̊s̊ s̊ůc̊h̊ å d̊i̊s̊g̊r̊åc̊e̊",0,2022-05-15T10:46:21Z,2022-05-15T10:46:21Z
@imuurme,hope he wins and soon.,1,2022-05-15T09:29:48Z,2022-05-15T09:29:48Z
@vallybae7827,… no abuse is abuse. Feminism is equality not a vote for the next Amazone queen,0,2022-05-15T02:23:43Z,2022-05-15T02:23:43Z
@ragunamist677,If he had done the things she claims there would be scars. Unlike Johnny who has the scars to show from ambers abuse,0,2022-05-14T12:46:29Z,2022-05-14T12:46:29Z
@GMec78,Amber Heard has been detained on domestic violence charges before,0,2022-05-14T00:00:20Z,2022-05-14T00:00:20Z
@Logan800,thanks ben because we can't read!  -_-,0,2022-05-13T23:46:40Z,2022-05-13T23:46:40Z
@jeiced6148,Currently researching all the companies that condemned/abandoned Johnny. I will be happy to say that I'll be disowning them as they themselves unrightfully disowned Depp. I too will no longer proceed with these brands for the foreseeable future and will be happy to take part in whatever brands that stuck with the man since. 🍻,0,2022-05-13T22:48:09Z,2022-05-13T22:48:09Z
@JadeDeCosta,In my mind men have it worse when they are mentally and physically abused because society expects them to man up and take it but men should be protected by the same moral and legal standards as women. I hope he wins his case and also gets his career on track. I also hope he can find a better partner in life.,0,2022-05-13T18:33:15Z,2022-05-13T18:33:15Z
@Poppynzandvixen,"Unfortunately the trial for him isn’t about abuse but I wish it were , for him it’s proving she ruined him by way of the op Ed , abuse is part of that op Ed but her abusing him is almost irrelevant other then to discredit her",0,2022-05-13T15:41:29Z,2022-05-13T15:44:15Z
@overtlygrrl4850,"You need to specify that you are talking about Radical Feminists. White is first and second wave feminism. Of course we still have these people; however, they don’t represent feminism.",0,2022-05-13T15:03:46Z,2022-05-13T15:03:46Z
@danajacobs9097,No women should not be punching men in the face it's fair game from there,0,2022-05-12T20:25:02Z,2022-05-12T20:25:02Z
@marycruise9348,"Abusive behavior doesnt look well on anyone, male or female.",0,2022-05-12T19:57:59Z,2022-05-12T19:57:59Z
@viciousshade,Latest “Harry Potter Franchise” did i miss something ? 😂😂,0,2022-05-12T18:03:25Z,2022-05-12T18:03:25Z
@kennethlancaster1237,Justice for Amber....Jonny belongs in jail,0,2022-05-12T17:14:43Z,2022-05-12T17:14:43Z
@miro0o890,I cannot stand the way this person talks--------------,0,2022-05-12T15:17:54Z,2022-05-12T15:17:54Z
@marcusc625,I couldn’t imagine being married to Ben.,0,2022-05-12T14:58:43Z,2022-05-12T14:58:43Z
@harleyr601,AH is disgusting and a exaggerated liar,0,2022-05-12T11:42:30Z,2022-05-12T11:42:30Z
@45aubio,"I consider myself a true feminist - meaning I believe in equal to fair treatment of men and women alike, and disagree with traditional gender roles. I am also a survivor of domestic abuse. I also know that relationships are complicated, and don't like to form an opinion on others knowing I don't have all the details. With all of that being said, I truly believe from all of the witness' statements including all professionals who testified along with Amber and Johnny's testimonies that Amber was abusing Johnny. It seems as if she is acting and trying to tell her side of the story as if this is theater, and is just unbelievable. Her testimony has been extremely inconsistent, and she contradicts herself on many occasions while on the stand. I am also not seeing any evidence that proves any claims she has made against Johnny. She has clearly admitted to hitting him, and she has admitted to writing the op-ed.",0,2022-05-12T07:43:18Z,2022-05-12T07:44:33Z
@think-about-it-777,I feel like it doesn't matter if you're a man or a woman... If somebody rapes you with a Jack Daniels bottle face punching is probably going to happen? and yes punching is all sorts of illegal... but raping someone with a liquor bottle is also all sorts of fucked up and illegal isn't it?,0,2022-05-12T06:25:58Z,2022-05-12T06:25:58Z
@think-about-it-777,"seems to me that Ben Shapiro has never volunteered to take an NA meeting into jail and listen to a lead... Because if you go to a couple AA/NA/CA meetings and listen to some leads... you'll quickly see people be doing horrible shit like this to each other on a regular basis

So it doesn't surprise me that this couple had an unlimited supply of alcohol money and drugs... and they abused the ever-living fuck out of each other.

I think they're both telling the truth
nothing either one of them has said is anywhere outside the realm of possibility",0,2022-05-12T06:23:58Z,2022-05-12T06:23:58Z
@scottmasson3039,"I used to get abused by my girlfriend. I never even talked about it because it’s pointless. Nobody cares about men who get abused by women. Curious to know if society is even ready to have this conversation that women are abusive too. I think this trial definitely started the ball rolling on that conversation. Society still needs a winner and a loser though….a monster and a victim. The moment another one of these stories comes out where it’s clearly a woman beating her husband up, this conversation is going to blow wide open. People who want to pretend that “all women are victims” are going to be super pissed when that day comes. It’s going to be like Me Too Part 2. 😆",0,2022-05-12T02:36:44Z,2022-05-12T02:37:12Z
@MedusaEcho,"JD has addiction issues which AH amplified by her immature, self obsessed and attention seeking mania. Keep in mind he’s children are exposed to all this while all she seems to care is to be relevant even if it’s negative.",0,2022-05-11T23:35:46Z,2022-05-11T23:35:46Z
@333wuurnxjeoiqueuf,Ben Shapiro blew my Snoopy Papoonis like a vacuum in the daily wire bathroom before this video,0,2022-05-11T23:15:08Z,2022-05-11T23:15:08Z
@denisedelgiudice3378,"Ben, the fact is that greatest number of fatalities in IPV situations happens to be women, and sometimes male same sexual partners. No one has said it's ok for a woman to hit a man, although men usually have a greater advantage in getting away. Women who use other means of attacking men are prosecuted cases garner a lot of attention in the media. AH admitted to hitting JD. However, it would be impossible to have a recordings of any acts of violence she experienced. If anyone could predict them, they would be avoid them as well. So we don't know what actually happened. We do know that JD earned millions after the restraining order, in contrast to his agents testimony. We do know that he had no contract for the next ""Pirates"" movie, and that he was accused of assaulting a crew member at one time, which would make him a liability. We know that chemical dependency escalates, as well as public awareness of it. It is really up to the jury to figure it out but I don't think there has been a great deal of fairness or professionalism, which is the worst part of watching this.",0,2022-05-11T20:13:49Z,2022-05-11T20:13:49Z
@KimsLantern,"Believe it or not, I can’t help but feel like Johnny is getting his revenge that a lot of victims of abuse would want- their abuser exposed to the world about what a horrible person they really are. Just my thoughts.",0,2022-05-11T14:39:51Z,2022-05-11T14:39:51Z
@biankahalepaka107,"Not Harry Potter baby, pirates of the Caribbean",0,2022-05-11T14:29:11Z,2022-05-11T14:29:11Z
@AFWUNICORN,Depp the kind to pull her aside and threaten to eat her alive and tell her she's dead if she says a word. Amber the type to go straight wild things on him.,0,2022-05-11T13:10:00Z,2022-05-11T13:10:00Z
@AFWUNICORN,Saying you will kill burn then screw the body after is not abusive and completely normal behavior from Depp though?,0,2022-05-11T13:07:25Z,2022-05-11T13:07:25Z
@ragemanrasta,"Nothing but a spoiled little princess, self-righteous with low intelligence ... believe all, yeah right!",0,2022-05-11T09:50:09Z,2022-05-11T09:50:09Z
@mapita555justlikethat5,"Will Smith slapped Rock and what? nothing happened. Whay everybody defends the most, rich, people?",0,2022-05-11T01:35:07Z,2022-05-11T01:35:07Z
@lauraatthecorepoint,"If a woman is being sexually assaulted, isnt it true that any self defense instruction would be to hit, spit, kick, curse, yell, fight back, do whatever it takes to defend yourself? I don’t see how her hitting him constitutes evidence that she abused him, when he literally is on record making threats on her life?",0,2022-05-11T00:06:33Z,2022-05-11T00:06:33Z
@thejess2225,"THIS trial is all everyone is reacting over?? When are we going to realize that it is all BS Hollywood distracting us from the actual truth? Our opinions are completely irrelevant to the contextual truth of God's Word!
https://youtu.be/1p5IYK8ndxs",0,2022-05-10T21:59:09Z,2022-05-10T21:59:09Z
@shuiwahlee5836,When he wins this case he needs to come back to the UK and re sue the lying evil Sun newspaper who are equivalent to CNN,0,2022-05-10T15:43:47Z,2022-05-10T15:43:47Z
@brittanyr9471,"What Amber Heard did was detrimental to actual victims, men and women. When even Ben Shapiro is making arguments most people agree with, you know you've fucked up. Amber completely undermined the point of #metoo, but this trial has at least put a spotlight on the fact that men can be abused too.",0,2022-05-10T15:30:19Z,2022-05-10T15:30:19Z
@Michael-Oh,Omg they where only together 15 months... that's just so toxic.,0,2022-05-10T13:17:40Z,2022-05-10T13:17:40Z
@Opal.Workshop,this guy talks at 1.5 speed,0,2022-05-10T13:03:18Z,2022-05-10T13:03:18Z
@Krayonic,"People are talking about this trial and people are talking about abortion.  Let's talk about them both.

What are your thoughts on women who realize, shortly after their pregnancy, that they've entered into a relationship with a similar kind of narcissist?  Seeing the baby to full term would  bind her to this person for the rest of her life and would be a constant, unhealthy battle for both her & her child.  Should he be able to force her to have the child?  Should she try to have it secretly?  What would you have her do, Ben?",0,2022-05-10T12:19:55Z,2022-05-10T12:19:55Z
@silkeeberle8484,As a Woman with wonderful Brothers and Son I am sad to say that I've dealt with Females like that AH. Fitting initials!,1,2022-05-10T11:34:48Z,2022-05-10T11:34:48Z
@donniebunkerboi9975,Putin is a genius,0,2022-05-10T06:54:25Z,2022-05-10T06:54:25Z
@shannonlewis7536,He lost his career?!!,0,2022-05-10T05:29:12Z,2022-05-10T05:29:12Z
@potsmokingatheist9290,"Ben Shapiro - Johnny is no longer wanted in Hollywood because he is an openly admitted alcoholic drugged out woke looser.  I ran a bar for many years and can tell you with near absolute certainty that if he was indeed drunk and coked out and jealous fighting with Amber day after day, then if you don’t think he was being physically abusive you are being very naïve.    Alcohol + coke + Jealousy is a clear recipe for an abusive scumbag.",0,2022-05-10T02:02:14Z,2022-05-10T02:02:14Z
@nualamoore9261,"Perfect example of Hell Have No Fury Like A Woman Scorned. Johnny couldn't take anymore abuse from this crazy Harpy and was finally ready to walk away. 
Miss Amber (Alert📢) Turd couldn't allow that.. and thats when the fleecing lying and unfounded career destroying rumours and BS began. #Justice4JohnnyDepp",0,2022-05-10T01:19:47Z,2022-05-10T01:20:18Z
@agnesfox8349,Who benefits from this trial?  The lawyers.  They will walk away from this with a shitload of cash while the details of Johnny and Amber's embarrassing personal lives were basically put out there as entertainment for the world.  It was a mistake for Johnny to bring this to court.   This only made him and her look bad.   No one comes out as a winner - only the lawyers do.,0,2022-05-10T00:35:18Z,2022-05-10T00:35:47Z
@ZPerpetua,"All he’s done in his career after Amber’s BS is some voice acting in some animated films…
She can sit on a stick and spin for all I care.",0,2022-05-10T00:32:07Z,2022-05-10T00:32:07Z
@markdragon9395,"I'm finally on the same wavelength with Shapiro about this topic.
I usually find logic and reasoning within a lot of the argumentations about the topic he deals with but, religion or non-religion I just hope that one day he will fully accept gays and gay marriages. Keeping in mind that even the ancient Greeks freely accepted homosexuality in my opinion being against being gay is therefore a primitive if not retrograde standpoint.",0,2022-05-09T23:39:29Z,2022-05-09T23:49:17Z
@TheBaumcm,"Ben, I love your work and have done for year but this is just reading headlines.  I could get this reaction from any of the people covering the case.  You didn’t actually address any of the legalities of the case or why the lawyers might be taking the tack they are, which I thought you might have done, given that you are a lawyer.  Missed opportunity here.",0,2022-05-09T17:44:45Z,2022-05-09T17:44:45Z
@prajatantrarai2885,Sometimes i prefer you more than eminem....,0,2022-05-09T14:59:33Z,2022-05-09T14:59:33Z
@JonnyMudMower,Harry Potter .,0,2022-05-09T14:01:15Z,2022-05-09T14:01:15Z
@gurnblanstein9816,Not to mention that all of Johnny ex's have come forward and said he never physically abused any of them. Usually this kind of thing brings out ex's that would be cooperating Amber Heard story.,0,2022-05-09T09:34:54Z,2022-05-09T09:34:54Z
@rianneunknown6833,Why doesn't anyone see that they did witchcraft together.,0,2022-05-09T07:26:47Z,2022-05-09T07:26:47Z
@hafizhdroid,"may I refresh my recollection your honor?

u cannot just read!",0,2022-05-09T05:04:32Z,2022-05-09T05:04:32Z
@ComeAlongKay,The advances of the feminist movement have mostly involved pantsuits and revisionist history. Women’s Lib in some countries was basically a domestic terrorist group rooted in socialism.,0,2022-05-09T02:54:05Z,2022-05-09T02:54:05Z
@nataliagrimaldotolman3781,Feminists are not saying it’s okay to beat up men and Ben is resorting to the straw man fallacy in this case. Please stop making this a feminist issue when it’s not.,2,2022-05-08T19:19:57Z,2022-05-08T19:19:57Z
@gwendolynalbert4341,Yes I believe you are right. But she took on the me trend to get attention. She lied about Johnny and said without saying it he gave her a black eye. He lost jobs and his future career because of these lies. This is what this case is about.,0,2022-05-08T18:17:21Z,2022-05-08T18:17:21Z
@Dzzylizzy6590,I laughed when you said acquiesced the only time I’ve heard that word used is in pirates of the Caribbean when barbosa says I’m disenclined to acquiesce you’re request lol,0,2022-05-08T14:42:00Z,2022-05-08T14:42:00Z
