User,Comment,Likes,Published At,Time Ago
@ezekielmorrow337,"There is a woman who SAID THE WORDS ""Deny, Defend, Depose"" over the telephone to her insurance company when they denied her care. She is facing 15 years prison time with $100,000 bail, and some reporters are calling her a COPYCAT. FOR SAYING THESE THREE WORDS OVER THE PHONE.
Yet when anyone middle or lower class, especially women, are threatened with visceral descriptions of how they will be assaulted and killed and stalked, there's 'nothing the cops can do, their hands are tied!' Such bullshit. We know who those pigs serve and it isn't us. It's only the wealthy, not even upper-middle class are held high enough to be considered worthy of care; not to health insurance CEOs and not to cops.",1,2024-12-16T06:51:09Z,2024-12-16T06:51:09Z
@DbDb-pn4fu,You know how bad it has gotten when a ceo is getting murdered just imagine how many people lost their lives because they denied coverage the rich better stop fcking around or more things like this will happen the world is wicked,0,2024-12-16T06:17:17Z,2024-12-16T06:17:17Z
@juliabronte9578,Medicare 4 all!,0,2024-12-16T05:36:43Z,2024-12-16T05:36:43Z
@petepratti8586,"Imagine being this young lady Carly, fighting a life-threatening illness, and having to fight with a bunch of millionaires that don’t care about anything but their own profits. What is sick society we live in.",0,2024-12-16T05:02:25Z,2024-12-16T05:02:25Z
@Star2ice,The Senior Citizens don't have enough food to eat but they are forced to pay extra for their healthcare needs and meds that they already paid high premiums for. Such double standard by the these greedy companies.,0,2024-12-16T04:26:26Z,2024-12-16T04:26:26Z
@Star2ice,We are rooting for Luigi who has sacrificed his young life for the working class in America. I hope we continue talking about the atrocities these health care companies have inflicted on us and our families till changes come.,0,2024-12-16T04:18:52Z,2024-12-16T04:18:52Z
@David-z3i9r,"I'd like to see a report on what the profit margins are. I don't think it's possible to actually provide care to everyone, but how much would be possible? Actually crunch the numbers.",0,2024-12-16T04:15:31Z,2024-12-16T04:15:31Z
@PaulHai-j9n,"Government….Congress, please look into the medical situation for all Americans. Pray the Lord for America.",0,2024-12-16T04:10:02Z,2024-12-16T04:10:02Z
@dopessongs3635,I remember when they denied my nino in 1998 for a transplant that could have extended his life. He was a vet.,0,2024-12-16T03:15:09Z,2024-12-16T03:15:09Z
@ericlowrey288,"Just like every other major issue ex: George Floyd all the sudden everyone was in arms against the police or each other,  school shooting everyone against guns or each other,  now murder in the streets of healthcare executive and now it's against healthcare insurance providers or logical people.  Common denominator us we are always fighting against each other.  118 people are killed by guns daily and that's. Not a problem,  nobody cares.  But this puppet show takes place and now everyone is against hero paying their medical bills, oh I mean ""corporate greed"" but they are ok with the ones who set the prices for the procedure.  

So we don't want people to be able to retire or have financial stability and we want to have  the government control everything, huh. Because the shareholders are the ones who are the drive behind ""corporate greed""
And how are we going pitch and fork after the party that is helping us pay the medical bills not the ones who are charging us tooth and nail. 

Dr. Set rates that we pay,  we can't afford it so we turn to 3rd party to help us,  3rd party negotiates Dr's highly inflated rates down and pays most of our bill for us,  Dr gets more money from us by co-pays.  Or Dr's office staff screws up claim and insurance company says no so they resubmit and its approved when done properly.  

People have got to be logical here.  But we aren't instead we follow the distraction from the real matters",0,2024-12-16T03:09:57Z,2024-12-16T03:09:57Z
@Iswideshut,"Stop damming Law for doing their job ..they only know what they know ..what if this killer was randim? And they didn't catch him ?? Come on, hindsight has always been 20 .20",0,2024-12-16T03:07:36Z,2024-12-16T03:08:55Z
@carolynolsen132,"He came from a wealthy family.  Why didnt he go to them for help and let them know what was going on?  They could've helped him get 2nd and 3rd opinions.  He wasn't someone who had nothing and nowhere to go.  He dropped off the planet basically.  There is absolutely NO EXCUSE for what he did.  Did he try to get help thru his county or any outreach groups, or alternative therapies?  AND HOW THE HELL DID HE KNOW JUST WHERE BRIAN THOMPSON WOULD BE SO EARLY IN THE MORNING, IF THOMPSON WAS HIS SPECIFIC TARGET?  Or was it just bad luck for Mr. Thompson that this POS picked off a healthcare company ceo?",0,2024-12-16T02:39:21Z,2024-12-16T02:39:21Z
@vietnam891,We all should start boycotting United Healthcare.,0,2024-12-16T02:15:51Z,2024-12-16T02:15:51Z
@vietnam891,"We should start with Boycotting United Healthcare, both providers and people.",0,2024-12-16T02:15:07Z,2024-12-16T02:15:07Z
@vietnam891,Donot let Luigi’s sacrifice go to waste. President Donald Trump should pardon him if he is convicted.,0,2024-12-16T02:12:07Z,2024-12-16T02:12:07Z
@Ihaveurnumber,"We are about to have a dictator, 😮",0,2024-12-16T01:50:01Z,2024-12-16T01:50:10Z
@ImAlxxy,75 homis a day? We only care about the special people duh,0,2024-12-16T01:10:00Z,2024-12-16T01:10:00Z
@Bestlifesofar,"DENIED CLAIMS IS NOT THE ONLY PROBLEM— it’s far more than that. The ugly truth is, insurance carriers AND healthcare systems/hospitals are BOTH greedy in a tense relationship for $$$$$$$$$$",0,2024-12-16T01:04:46Z,2024-12-16T01:04:46Z
@Not_An_EV,"Question... of this goes to a jury trial and they all say innocent what actually happens then?

I know it won't actually happen I'm just curious",0,2024-12-16T00:52:06Z,2024-12-16T00:52:06Z
@Not_An_EV,She only turned him into the employee because she tried flirting with him and he didn't want to shoot anything into her 😂😂,0,2024-12-16T00:51:06Z,2024-12-16T00:51:06Z
@SN-zb7ew,"Insurance companies deny on average 68% of claims..  So they’re making good money, right?… United health denied 77% of their clients…. No wonder their CEO receives multimillion dollar bonuses and multimillion dollar paychecks every year….
Homeowners insurance is going the same way…
While you’re home that was damaged in the hurricane is denied coverage…. Your insurance agent is making a killing off of you…
This is why the Republican Party wants to privatize our government…. They want those big paychecks too those big investor paychecks….  So it isn’t that we do not recognize what they’re doing the problem is the people doing? This are the very people that sit in our seat of government….",0,2024-12-16T00:29:43Z,2024-12-16T00:29:43Z
@SN-zb7ew,"So the death of one CEO of a malicious healthcare company gets far more attention than the mass death of children sitting in a school, trying to get an education…. So when it comes to the death of our children, they say we’re sending hopes and prayers… But when it comes to the death of a CEO will then laws have to be changed to protect such individual individuals…  
How is that one life of more value than the lives of our children???",0,2024-12-16T00:20:32Z,2024-12-16T00:20:32Z
@curiaregis9479,The amount of bullshit that's come from Amy Goodman't mouth over the years could bury India.,0,2024-12-16T00:20:27Z,2024-12-16T00:20:27Z
@nonbiz1520,"They denied my first colon cancer screening at 52. Still fighting it, but it’s a scam.",0,2024-12-16T00:07:42Z,2024-12-16T00:07:42Z
@bobsthea,"defend luigi at all cost,, if we all prefer tax cuts and almost a trilion dollars military spending, what we can expect",0,2024-12-16T00:02:54Z,2024-12-16T00:02:54Z
@googleevil9553,How is this not Trump's fault Amy?,0,2024-12-15T23:26:09Z,2024-12-15T23:26:09Z
@theveganmenu8571,Insurance companies save people from needless tests.,0,2024-12-15T22:58:38Z,2024-12-15T22:58:38Z
@JamieTroy23,Constitutional Republic not a democracy,0,2024-12-15T22:33:47Z,2024-12-15T22:33:47Z
@Pug_Mom11,For profit healthcare is like charging for the air we breathe. We've been programmed to think it's ok when it's not.,1,2024-12-15T22:20:36Z,2024-12-16T14:05:43Z
@je8784,"Deny coverage, give themselves a bonus. Typical Republican protected business practice.",1,2024-12-15T22:03:11Z,2024-12-15T22:03:11Z
@Hiddenpatroit4U,"The Private Health Care Industry needs to be looked at for abuse, but.... there is no way they can keep up with the American Sick with the way our Government allows the FOOD and DRUG industry to continue to poison us. The Hospitals and Doctors are in this too raising the price of simple care, Gov. Red Tape, Reg and Polices don't help, Capitalism does have its issue with Greed but at least we can manage that, with a socialized healthcare system we are *F*ck*
TRUMP to clean up this mess and MAGA-A",0,2024-12-15T21:59:58Z,2024-12-15T21:59:58Z
@speeredward7652,If you are a paying client.theres no denying rights of any healthcare in your case .,0,2024-12-15T21:40:48Z,2024-12-15T21:40:48Z
@Phillyformerpoliceofficer,What about me????  I have been diagnosed with a deadly decease and Ive never been a smoker.  Yet United healthcare care got paid and still is allegedly getting paid along with corruption hospital employees in supervisor administration positions. I've been waiting to have two surgeries for years. The hospitals are receiving payments as though they are provided me services when they're not every time my schedule an appointment for oncology and the insurance company is contact or appointments are canceled because I refused chemotherapy and learned holistic treatment that exposed the malpractice fraud extortion and retaliation is our father complaint to the hospital patients advocate department who allegedly use a complaint to have me targeted as the ultimate medical Records. Just recently last week Jefferson hospital and Einstein hospital administrators denied me a full copy of medical records. Due to the scam that was ran using a diagnosis is someone else use do you have prescription opium written under my identity.. after 12-hour surgery I awaken paralyzed on my right side I was coming out of anesthesia sleep and witness what they intentionally did to me. That was covered up by the registered nurse Martinez I cannot move my right side for weeks. This happened after Filed a complaint.  That was done let me know what can and did happen to me if I don't remain silent.. The corruption is connected to law enforcement and the city solicitors corrupt attorneys in Philadelphia Pennsylvania who have relatives who work for the department of human services as well as the hospitals and clerks in the judicial system some of them even our judges. Including those who work in the court system such as Court clerks and allegedly judges along with department of human services supervise the administrative employees.. having their scam has grown after the law allowed benefits for home health aide services to be paid to friends and family.. my identity is being utilized for other people to get paid as though they are providing me healthcare services and House services when they're not. They have allow others even from other countries illegal immigrants to go to the doctors under the benefits that was granted for me causing malpractice with other people's test result listed under my name that led to me being subjected to procedures that I didn't even need. As well as diagnosis to attack my character. After I became a whistleblower as a police officer my information was stolen from internal affairs and sold along with my pension. This been going on with me since the 1980s and it still has continued. Think about all the revenues it has been generated using corruption and fraud using other people's information intertwining it will false diagnosis what other people's diagnosis on the people like me identity call the our true medical need to be delayed because they are the ones who contribute to the confusion they create a situation so they can have an excuse to deny. Then they claim that you can follow a grievance and then they put stipulations after you file the grievance they change your address and your information so you never get the letter. And the letter is needed so you can respond to the letter if you don't respond to the letter they make a decision when you request an appeal to the next level and never get there they come up with depositions amongst themselves and your situation is deposed after being delayed you're completely denied as you try to hold on to life in pain even though benefits are there for you in your name the hospital Staff go along with the corruption cancel your oncology appointments falsify your medical records block your ability to receive any other care. State employees cancel your benefits each time you request an appointment to see an oncologist so that they can come you don't have the coverage. As the state and federal employees who's involved with the corruption go into the system placing erroneous notes changing your address to the address of the state buildings not a resident or PO box but to their own address which would be the social security office or the department of human services office and place a note in the system blocking you for for from correcting the erroneous fakest and then have a note on the system demanding your bank account information. Yeah they are real dangerous and corrupt,0,2024-12-15T21:26:39Z,2024-12-15T21:39:38Z
@ksoper1351,Heath care in the us is an oxymoron,0,2024-12-15T20:34:39Z,2024-12-15T20:34:39Z
@cugrngneer,"It’s weird that people aren’t holding their government responsible for not protecting them from corrupt business practices. Why does the American public allow corruption if they are so strong? Delusions of grandeur, not health care is the problem. Luigi is just one more young person who is responding to having nothing to lose in a delusional climate.",0,2024-12-15T20:05:24Z,2024-12-15T20:05:24Z
@jhgf-du8ub,"I worked as a nurse for an insurance company. Every thing this woman you tuber says is true. This you tuber actually held back and was not as critical of insurance companies, as insurance companies deserve. 
Personally, I worked hard to be a patient advocate and help every person that got sent my way. You have to 'know the system'  in order to help the patient. 
There were some employees so burned out that they didn't care and wouldn't help. 🤬
So, it's true everyone.
P.S. cleaning homes and toilets for a living is honorable, honest work, that benefits others. Don't ever belittle that employment category.",1,2024-12-15T18:43:48Z,2024-12-15T18:43:48Z
@SandraJones-ry8fe,"UHC tried to deny care for my husband who had been diagnosed with  ALS..,
 I fought UHC ; this was in 2006-2007.",0,2024-12-15T18:27:44Z,2024-12-15T18:27:44Z
@mamatrain100,"The medical cartel is committing violence on the American people. Insurance, big Pharma, vertically integrated service providers, hospitals, and suppliers are ALL TOO GREEDY.

SINGLE PAYER MEDICARE FOR ALL RIGHT NOW!",0,2024-12-15T17:25:19Z,2024-12-15T17:25:19Z
@MatthewJensen-d9u,"Does anyone remember the opening of Monty Pythons The Meaning of Life? The accountants revolt against their corporate oppressors violently. With all this new technology, has life really changed and got any better since that movie was released?",0,2024-12-15T17:11:03Z,2024-12-15T17:11:03Z
@xeniahenriquez3049,"It’s not just the number of denials but the insane and immoral costs.  I had 2 hospitalizations within 6 months for UTIs.  One in the US for 48 hrs and the other in my country for 72 hrs.  In my country they did several tests (  2 ultrasounds and blood tests) in the US they did not, they only kept me with IV antibiotics and sent me home. The other BIG difference?   I left the hospital in my country with a $0.00 bill.  In the US I was charged $10K of the $30K The hospital charged my insurance.  This is OBSCENE!!!’  It is sad that it had to come to this for this problem to get the spotlight.  It has been on the table of  EVERY political campaign and in the end NEVER has been resolved. It actually has gotten worse. So frankly I’m not sure if the assasination of a CEO is going to change anything.  Sad for the man who got killed but he was the CEO of a corrupt company that plays with people’s lives and made him wealthy. Two lives destroyed over something that is a FUNDAMENTAL HUMAN RIGHT and yet we have to pay for it in spades.",0,2024-12-15T17:06:31Z,2024-12-15T17:58:18Z
@dianemitchell1717,Unfortunately a large percentage of CEOs in the healthcare industry are classified as psychopaths because of their lack of empathy. This also includes their investors who benefit from their denial of claims.,1,2024-12-15T17:03:09Z,2024-12-15T17:03:09Z
@Thetruthislikealion-t5n,"This quote is so timely and compelling and speaks to all that is happening around us, even throughout world. When you read it, let the words resonate, let it sit with you and speak to your very soul. God bless you and Christ be with you.

The gunfire around us makes it hard to hear. But the human voice is different from other sounds. It can be heard over noises that bury everything else. Even when it's not shouting. Even when it's just a whisper. Even the lowest whisper can be heard over armies... when it's telling the truth.
Quote from the movie...Edmond Zuwanie, The Interpreter (2005)",0,2024-12-15T16:54:34Z,2024-12-15T16:54:34Z
@RKM514,United WealthCare CEO was simply being denied life coverage.,1,2024-12-15T16:47:16Z,2024-12-15T16:47:16Z
@TazakiHaz,Stop giving tax money to Israel,2,2024-12-15T16:02:32Z,2024-12-15T16:02:32Z
@aliceharvey394,Great Investigative Journalism ♥️ Thank You 🙏🔵💙,1,2024-12-15T15:30:56Z,2024-12-15T15:30:56Z
@Glumclam,"They just passed another trillion dollars for the endless war industry and are salivating over gutting Medicare and SS, but Luigi support is the problem???",0,2024-12-15T15:24:21Z,2024-12-15T15:24:21Z
@garonbodor7127,Thank you Democracy Now for real journalism and courage!  I know I can always count on you to cover the full story.  The public reaction to the CEO shooting is the biggest issue of concern to me in how mainstream media is acting like people are up in arms to support murder rather than 'sick and tired' of being denied coverage by wealthy corporations in the name of absolutely obscene profits.  They should be ashamed!,1,2024-12-15T15:21:16Z,2024-12-15T15:21:16Z
@passionparade,"Education and Enlightenment mean nothing when you are in a straight jacket, tied to a gurney.",0,2024-12-15T15:03:52Z,2024-12-15T15:03:52Z
@ktalbotm1,"I have been an RN for many years and worked in the ER, in public health, pediatrics, hospice and psych. People in the richest country in the world having to choose between paying for food, rent or their medications is disgusting. It's devastating and the ripple effect it has on people, on families, on communities is heartbreaking and cruel. These insurance company execs are MURDERERS.",4,2024-12-15T14:39:29Z,2024-12-15T14:39:29Z
@Ghaltouni,"It's sad how they don't even see how the main problem manifested itself in the police response.
Some towns and communities are ran completely by gangs and mobsters while the cops just sit there and watch, but when a CEO got shot, they almost sent all of NATO to apprehend a single shooter",1,2024-12-15T14:12:20Z,2024-12-15T14:12:20Z
@ChristyDStarling,Luigi,1,2024-12-15T14:03:02Z,2024-12-15T14:03:02Z
@kyhber1,"Next thing we,ll get is the usual Senate hearings .To make things look good and all democratic like .All get extremely well paid and nothing comes from it",1,2024-12-15T13:34:45Z,2024-12-15T13:34:45Z
@RebeccaSawyerspoon,Blue Cross blue Shield denied coverage for my friend's heart attack and stents after her cardiologist told her any additional stress could kill her.,1,2024-12-15T13:32:02Z,2024-12-15T13:32:02Z
@sonitawong7993,"Doctors are giving crappy medical  care...I got an eye check up from horrible eye doctors  and received really crappy garbage useless eyeglasses in Asheville, North Carolina...Doctors need to be addressed...",0,2024-12-15T13:14:45Z,2024-12-15T13:14:45Z
